Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,anomaly_label,anomaly_score,cluster,pred_cluster,Alert_Type
80,92638079,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,125.8337838,0.140331062,7719839.917,26400000.0,91400000,1,92000000,13100000.0,34500000.0,91400000,1,635591,158897.75,314817.5746,631120,185,0,0,0,0,172,112,0.086357577,0.053973485,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,600753.0,0.0,600753,600753,91400000.0,0.0,91400000,91400000,DDoS,-1,-0.0031559964317794398,32.0,32.0,🚨 DDoS Attack
80,100782022,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,115.6654706,0.119068855,9162002.0,28400000.0,94700000,4,101000000,14400000.0,35500000.0,94700000,4,32826,10942.0,10777.06138,21740,186,0,0,0,0,172,92,0.079379237,0.039689618,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2002.0,0.0,2002,2002,50400000.0,62700000.0,94700000,6024858,DDoS,-1,-0.047446708309705876,31.0,31.0,🚨 DDoS Attack
80,100184656,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,116.4150327,0.139741958,7706512.0,27300000.0,98600000,3,100000000,14300000.0,37200000.0,98600000,3,116173,23234.6,51334.98153,115062,3,0,0,0,0,172,132,0.079852547,0.059889411,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1508556.0,0.0,1508556,1508556,98600000.0,0.0,98600000,98600000,DDoS,-1,-0.018125345540705662,32.0,32.0,🚨 DDoS Attack
80,90070912,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,129.4868647,0.144330725,7505909.333,24900000.0,86500000,3,88600000,12700000.0,32600000.0,86500000,3,1520592,380148.0,759586.7537,1519528,8,0,0,0,0,172,112,0.088818907,0.055511817,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2046971.0,0.0,2046971,2046971,86500000.0,0.0,86500000,86500000,DDoS,-1,-0.01984395314398113,32.0,32.0,🚨 DDoS Attack
80,77188164,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,151.0205632,0.168419604,6432347.0,20800000.0,72200000,1,77200000,11000000.0,27000000.0,72200000,1,15147,3786.75,5194.096866,11280,193,0,0,0,0,172,112,0.103642833,0.064776771,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4987041.0,0.0,4987041,4987041,72200000.0,0.0,72200000,72200000,DDoS,-1,-0.0016403492158219013,32.0,32.0,🚨 DDoS Attack
80,92534874,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,125.9741273,0.151294311,7118067.231,24200000.0,87600000,3,92500000,13200000.0,32800000.0,87600000,3,41448,8289.6,16883.8834,38423,45,0,0,0,0,172,132,0.086453892,0.064840419,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,4912866.0,0.0,4912866,4912866,87600000.0,0.0,87600000,87600000,DDoS,-1,-0.011580365896403544,32.0,32.0,🚨 DDoS Attack
80,73351933,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,159.0005815,0.163594871,6668357.545,19400000.0,64600000,0,72200000,10300000.0,24100000.0,64600000,0,1105514,368504.6667,637605.5421,1104748,5,0,0,0,0,172,92,0.109063247,0.054531624,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1011.0,0.0,1011,1011,36100000.0,40300000.0,64600000,7632804,DDoS,-1,-0.002496180148967353,31.0,31.0,🚨 DDoS Attack
80,97900268,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,119.131441,0.12257372,8900024.364,28000000.0,93100000,3,97200000,13900000.0,35000000.0,93100000,3,699126,233042.0,402857.7812,698222,192,0,0,0,0,172,92,0.081715813,0.040857907,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,4052883.0,0.0,4052883,4052883,93100000.0,0.0,93100000,93100000,DDoS,-1,-0.058118452525359965,32.0,32.0,🚨 DDoS Attack
80,101926324,9,5,62,11601,20,0,6.888888889,5.30199124,4380,0,2320.2,2207.341206,114.4257886,0.137354115,7840486.462,25100000.0,90700000,1,102000000,12700000.0,31700000.0,90700000,1,28064,7016.0,13411.09198,27131,187,0,0,0,0,192,112,0.088299074,0.049055041,0,4380,777.9333333,1632.89937,2666360.352,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1025.0,0.0,1025,1025,50900000.0,56200000.0,90700000,11200000,DDoS,-1,-0.004893574723228822,31.0,31.0,🚨 DDoS Attack
80,70989174,9,3,62,11601,20,0,6.888888889,5.30199124,11595,0,3867.0,6692.644993,164.2926568,0.16903986,6453561.273,18300000.0,61000000,41,70500000,8806359.5,21300000.0,61000000,41,547150,273575.0,374215.0507,538185,8965,0,0,0,0,192,72,0.126779895,0.042259965,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,6.888888889,3867.0,192,0,0,0,0,0,0,9,62,3,11601,256,229,7,20,774.0,0.0,774,774,35200000.0,36400000.0,61000000,9446827,DDoS,-1,-0.01338737713973448,31.0,31.0,🚨 DDoS Attack
80,92636025,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,125.9013435,0.140334173,7719668.75,25200000.0,87600000,3,92400000,13200000.0,32900000.0,87600000,3,203592,50898.0,99583.3564,200264,186,0,0,0,0,172,112,0.086359491,0.053974682,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4796007.0,0.0,4796007,4796007,87600000.0,0.0,87600000,87600000,DDoS,-1,-0.031108637779264647,32.0,32.0,🚨 DDoS Attack
80,88139859,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,132.2557142,0.136147257,8012714.455,23800000.0,79500000,1,87200000,12500000.0,29700000.0,79500000,1,917249,305749.6667,518138.197,903998,192,0,0,0,0,172,92,0.090764838,0.045382419,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1004.0,0.0,1004,1004,43600000.0,50800000.0,79500000,7687863,DDoS,-1,-0.005206458852212159,31.0,31.0,🚨 DDoS Attack
80,73059072,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,159.5558181,0.164250649,6641733.818,20500000.0,68200000,7,73000000,10400000.0,25600000.0,68200000,7,84421,28140.33333,24486.47989,47597,645,0,0,0,0,172,92,0.109500433,0.054750216,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4724696.0,0.0,4724696,4724696,68200000.0,0.0,68200000,68200000,DDoS,-1,-0.01748840523490125,32.0,32.0,🚨 DDoS Attack
80,72495231,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,160.8795481,0.16552813,6590475.545,21100000.0,70200000,1,71200000,10200000.0,26500000.0,70200000,1,1252348,417449.3333,722199.2413,1251373,5,0,0,0,0,172,92,0.110352086,0.055176043,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,996001.0,0.0,996001,996001,70200000.0,0.0,70200000,70200000,DDoS,-1,-0.017658176515751967,32.0,32.0,🚨 DDoS Attack
80,99942321,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,116.6372752,0.120069255,9085665.545,29400000.0,97700000,3,98800000,14100000.0,36900000.0,97700000,3,1111062,370354.0,628980.9404,1096593,184,0,0,0,0,172,92,0.08004617,0.040023085,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1092097.0,0.0,1092097,1092097,97700000.0,0.0,97700000,97700000,DDoS,-1,-0.03444127378017714,32.0,32.0,🚨 DDoS Attack
